"ID_REF"	"GSM1847063"	"GSM1847064"	"GSM1847065"	"GSM1847066"	"GSM1847067"	"GSM1847068"	"GSM1847069"	"GSM1847070"
"ILMN_2615534"	-5.588366	2.264413	5.912318	5.129175	-3.346614	2.874564	-2.722952	0.8952463
"ILMN_2615538"	-5.4434	-2.948239	-10.06881	6.331262	-7.83584	-0.01104944	-2.472562	1.141326
"ILMN_2615547"	49.77703	32.50323	48.83684	57.57467	59.87028	57.91799	43.76395	34.93775
"ILMN_2615559"	32.5287	67.66662	36.09813	50.57089	35.92374	29.61435	30.12383	43.55581
"ILMN_2615575"	120.7532	150.9062	114.1628	155.4423	77.4538	72.63062	78.17979	69.05978
"ILMN_2615587"	103.7556	93.94432	100.4398	91.68881	138.1133	119.8182	116.9987	122.0708
"ILMN_2615601"	14.48456	3.205314	18.41899	15.92456	17.5036	20.05028	23.63683	20.22161
"ILMN_2615628"	73.06258	94.61921	65.55904	67.91555	54.79623	54.8326	61.42703	81.84393
"ILMN_2615678"	-0.8441288	3.546091	5.345495	3.171345	-0.9576284	5.946424	2.159724	1.31055
"ILMN_2615709"	21.59662	6.480902	17.83	10.51385	39.97859	29.02402	20.39045	49.09914
"ILMN_2615741"	439.4577	316.5982	367.1531	364.4893	462.5842	505.7988	410.8923	377.0362
"ILMN_2615749"	2.952495	-1.026725	6.748796	-0.003826316	-4.17	-4.640335	-0.8356077	-1.795034
"ILMN_2615762"	-9.391774	-1.985163	-7.820186	-6.21423	-5.967471	-2.513928	-4.664387	-4.127659
"ILMN_2615766"	67.78988	75.38091	66.72842	62.60782	55.30509	53.69097	80.73759	65.34019
"ILMN_2615796"	-10.69636	2.375292	-7.871543	-0.8609964	-1.62715	-6.348307	-3.795374	-3.157069
"ILMN_2615804"	23.59584	54.52629	33.78354	46.39537	36.81816	22.02436	34.29406	33.96832
"ILMN_2615810"	3.765914	6.008864	1.803501	-0.4479	-1.801994	7.451224	1.563682	-0.05210894
"ILMN_2615821"	10.02608	1.854502	13.44105	5.159723	5.501098	8.43371	10.15398	6.219041
"ILMN_2615837"	118.8299	142.9368	130.4976	128.7212	92.05662	98.96044	121.0735	146.3454
"ILMN_2615854"	2060.318	2019.608	2137.764	2140.254	2054.829	2150.076	2311.12	2305.38
"ILMN_2615855"	962.8791	1060.63	856.973	904.9996	1101.269	1323.115	1164.829	1073.501
"ILMN_2615879"	82.88685	65.08841	79.82684	82.34863	73.71561	87.56236	78.85563	83.24863
"ILMN_2615901"	162.0553	157.0665	137.5921	160.1419	77.58755	76.4744	108.9591	89.0127
"ILMN_2615917"	2.621912	4.671556	-1.147331	-3.500015	0.3423002	2.547484	2.036919	2.285854
"ILMN_2615920"	1.885301	4.334064	-0.9888727	-3.461651	5.786782	1.095103	1.184934	2.039365
"ILMN_2615947"	-5.100911	-4.044429	-4.859162	-1.990568	6.679414	-4.482355	-4.333088	-3.273828
"ILMN_2616000"	300.3232	322.4284	303.4846	271.751	328.6928	348.5814	308.4708	394.9675
"ILMN_2616015"	4.691079	6.750647	2.034222	2.684817	14.31603	3.043488	-0.5870554	5.512466
"ILMN_2616028"	2.529908	-1.232833	1.381107	1.509943	1.624463	6.159338	7.449927	-4.907602
"ILMN_2616075"	-10.73584	-4.020406	-3.546855	-4.81396	-1.737422	1.147054	-3.01595	-2.745343
"ILMN_2616097"	0.761895	3.949723	7.280953	1.369012	1.321413	0.3302944	-1.556632	1.764987
"ILMN_2616111"	-3.940635	-1.980411	-5.050697	-4.301418	0.5949362	-5.68995	-7.055958	-3.98319
"ILMN_2616151"	2.224399	7.9329	6.04577	11.43581	7.256123	9.100372	4.961406	2.146898
"ILMN_2616161"	-7.151855	-4.275587	-12.03197	-9.375949	-3.607453	-4.242506	-6.017164	-4.433745
"ILMN_2616164"	90.81266	141.6646	94.92728	68.50233	61.64947	66.46382	93.94432	88.08978
"ILMN_2616180"	80.85036	82.4025	74.8753	82.05405	66.41698	62.60782	52.28366	61.23793
"ILMN_2616202"	-4.123565	-1.780643	-0.1876528	-0.805155	-0.4132378	1.565651	3.8155	-3.855111
"ILMN_2616214"	6.277925	9.45346	3.048621	2.085971	8.646373	8.834902	15.39914	7.152581
"ILMN_2616215"	289.922	281.0895	283.4452	311.5753	313.4642	340.6599	327.2211	296.1846
"ILMN_2616226"	43.97879	33.72461	43.3761	52.85632	17.15499	23.64772	13.43328	28.08193
"ILMN_2616261"	-3.151691	-4.751657	0.356181	4.218054	-2.57495	2.33382	9.818303	11.47648
"ILMN_2616262"	2.85864	6.381582	-3.729361	1.852327	-5.269655	-6.019989	4.0608	-4.375844
"ILMN_2616274"	22.22804	19.75921	19.26355	15.38403	26.98091	27.71821	34.43713	14.60135
"ILMN_2616290"	-6.846583	-3.974169	-8.776831	-7.022308	-3.26724	-1.980804	-9.751612	-1.212736
"ILMN_2616309"	4409.618	4409.618	4621.62	5086.73	4491.538	4424.876	4371.269	4067.798
"ILMN_2616328"	4.15907	-7.58001	-0.4088833	5.771399	2.585983	-10.97245	-0.1815626	2.570017
"ILMN_2616346"	-6.002989	-4.720573	-3.198292	-6.161836	-5.732969	-7.636809	-9.606363	-12.96279
"ILMN_2616382"	-7.095533	-6.157811	-7.507262	-9.707717	-13.79021	-6.789117	-6.031256	-1.623924
"ILMN_2616389"	-9.194496	-6.331348	-7.709865	4.183614	0.2281349	2.136567	3.309688	-6.330316
"ILMN_2616405"	2953.489	2848.519	2828.733	2948.234	3439.437	3558.295	3396.096	3237.921
"ILMN_2616422"	53.24843	61.88328	52.70467	50.64258	48.53098	39.60833	54.20176	59.48907
"ILMN_2616448"	-1.439142	2.71128	2.084841	-3.233586	0.08803255	-1.028483	0.6032541	7.722676
"ILMN_2616452"	35.99669	24.35411	28.60496	38.08707	24.07631	32.00205	27.39712	25.88096
"ILMN_2616461"	531.3174	457.8895	487.1072	494.0429	531.665	608.2856	496.6239	419.1897
"ILMN_2616479"	-2.941673	9.823737	-0.7237284	-2.262641	-3.582967	-5.368854	0.24942	-3.055577
"ILMN_2616495"	-6.151787	0.0506199	-4.329365	4.161334	-3.062297	-2.804814	-2.0088	-2.097903
"ILMN_2616497"	-0.7037441	6.246264	-2.230492	-0.7938196	9.371447	6.131846	3.460582	2.120345
"ILMN_2616500"	0.6842983	4.151447	2.643488	-1.205165	9.691194	11.16924	6.797222	3.068184
"ILMN_2616509"	-7.764095	-1.791541	1.554455	-3.857954	-8.879835	-2.996198	-1.305908	-5.482257
"ILMN_2616522"	13.66526	23.58611	5.8652	13.02896	14.78334	26.47121	18.15241	20.34677
"ILMN_2616545"	5.478269	17.39461	14.94956	13.5163	9.745065	13.8569	22.87082	13.35171
"ILMN_2616556"	-0.06989305	9.627452	3.958636	19.64462	3.833494	15.54838	15.85044	8.890214
"ILMN_2616565"	109.9142	133.6956	112.8368	124.8174	100.3382	73.74694	76.55508	100.211
"ILMN_2616573"	22.42998	14.88999	25.36636	30.28739	30.27687	42.30142	29.78408	26.93777
"ILMN_2616584"	9.194138	9.702507	9.777976	10.15398	9.044427	13.18305	7.907235	4.863235
"ILMN_2616618"	15.45192	17.04222	12.54639	14.58193	9.079175	11.2483	8.006812	12.99983
"ILMN_2616638"	21.22762	32.37828	27.64789	23.72649	17.79414	27.15939	27.97623	26.05779
"ILMN_2616709"	1171.976	1230.504	1329.641	1286.951	1174.692	1176.853	1325.875	1261.831
"ILMN_2616755"	34.0009	39.0603	40.99815	31.87922	41.17167	43.51281	32.08404	35.23849
"ILMN_2616768"	93.21674	95.41288	85.89251	89.57774	73.42152	81.34114	88.98286	105.2158
"ILMN_2616786"	52.10531	61.36206	63.56165	62.19843	69.30425	71.89931	66.60153	72.89098
"ILMN_2616792"	929.5656	878.3895	830.2708	808.407	1106.144	1051.122	999.6452	1086.35
"ILMN_2616827"	21.44061	17.49048	22.98787	23.24566	22.65661	32.30224	26.38121	32.81437
"ILMN_2616841"	6.015568	4.143617	4.012757	-2.228687	3.149553	2.114084	-3.682772	3.103234
"ILMN_2616877"	64.972	64.41648	91.7438	88.98286	63.95083	88.88485	93.42547	74.54908
"ILMN_2616888"	-6.966133	-11.58995	-7.631166	-4.721989	-8.587994	-7.561604	-5.768447	-6.143518
"ILMN_2616897"	5.508553	-0.4707434	-3.735507	4.136342	1.206384	-4.525714	0.3284014	2.369573
"ILMN_2616926"	-0.5929996	1.498016	5.065713	1.23009	-0.3017551	-6.719002	-3.232853	-6.9852
"ILMN_2616956"	738.9865	600.4116	695.154	619.6741	685.7743	615.6138	585.7247	697.9302
"ILMN_2616962"	10.41534	6.834554	9.561045	2.096288	6.918771	6.435702	9.351429	1.034709
"ILMN_2616980"	0.1401184	-4.045196	-3.447642	-0.8252909	1.772301	-4.033879	-1.05714	-1.09953
"ILMN_2617005"	-7.743363	-2.733852	1.309857	-5.831339	2.323548	0.8394211	-0.9509222	-3.1231
"ILMN_2617071"	-0.7852041	7.787005	9.208885	6.159338	3.766741	4.949966	5.261146	9.52455
"ILMN_2617086"	7.628958	10.12885	6.237544	-2.783223	9.9042	15.83417	14.12071	-2.198286
"ILMN_2617087"	26.90051	31.67219	19.08507	26.27433	24.63721	38.32768	27.98884	27.07425
"ILMN_2617090"	27.29687	29.94487	28.56417	16.11141	24.42511	23.24949	33.38206	33.85582
"ILMN_2617112"	739.8278	827.8981	772.8143	738.3205	636.2047	689.7514	790.4388	815.0738
"ILMN_2617162"	5.198521	3.345506	4.874504	11.16257	14.17777	-1.865747	-1.602216	11.06526
"ILMN_2617194"	7.726184	-5.088026	5.040998	11.04169	-7.397112	-3.868363	1.458969	-0.09868257
"ILMN_2617210"	28.54489	27.49228	35.28812	23.96094	33.85582	22.51427	21.52118	19.14517
"ILMN_2617219"	-3.677594	-5.926117	-3.137824	-2.093138	-1.538708	-1.349219	-4.709994	-2.585764
"ILMN_2617228"	77.64849	76.35327	75.55399	69.85587	141.1305	128.6718	142.6261	153.0587
"ILMN_2617245"	992.3544	850.1599	1012.064	922.4874	1367.146	1445.825	1265.174	1339.433
"ILMN_2617256"	-1.658906	7.269964	-2.317111	-5.031203	-3.797471	-2.621965	1.460441	-7.237291
"ILMN_2617265"	298.4811	307.8337	318.9703	289.7927	344.5473	332.5887	318.0435	323.1437
"ILMN_2617297"	-10.42989	-6.255641	-6.400028	-3.165917	-10.62546	-2.396333	-2.463019	-3.26886
"ILMN_2617305"	167.0751	137.8378	167.2885	151.1331	172.9499	194.4854	166.4218	183.3634
"ILMN_2617318"	2.174645	-1.741671	2.490113	-3.155327	-4.535662	-1.615819	0.1057747	-6.897381
"ILMN_2617335"	320.6217	245.231	248.6555	242.2119	253.3255	312.7477	262.013	276.1468
"ILMN_2617352"	-1.380451	-2.811424	-0.62451	-6.925059	7.780406	4.501583	-3.137824	-2.315126
"ILMN_2617381"	-2.654274	-2.367877	3.371958	0.09484083	9.072535	5.159723	9.326909	2.332962
"ILMN_2617384"	5.303646	2.232835	9.951749	7.915338	6.271709	7.422213	10.69533	0.5872276
"ILMN_2617402"	2149.042	2199.723	2173.342	2205.369	2300.718	2232.796	2150.076	2339.636
"ILMN_2617425"	144.9456	108.736	134.6796	162.713	195.5278	186.4032	158.2732	132.2883
"ILMN_2617433"	1183.482	1115.032	1116.896	880.6882	969.5078	1059.346	1229.676	806.2183
"ILMN_2617441"	36.11328	48.0144	35.05763	55.30509	30.72806	39.07692	37.64895	26.1567
"ILMN_2617459"	-6.97633	-8.697637	-1.573808	-5.93125	-5.39295	-7.751245	-4.448385	-10.69636
"ILMN_2617468"	46.6251	62.26419	56.28007	52.74102	29.32148	39.19972	24.57966	34.25749
"ILMN_2617478"	328.7907	356.5458	262.1812	288.2886	361.9286	347.7344	302.1148	349.791
"ILMN_2617496"	164.0341	174.1405	126.1855	102.1627	166.4959	147.7285	189.4373	175.8786
"ILMN_2617499"	218.9906	194.3889	151.5093	134.2873	241.167	219.0492	225.2691	207.1751
"ILMN_2617505"	27.93152	25.26	31.80863	33.04228	35.22838	54.58321	40.27806	33.04228
"ILMN_2617542"	4.380446	-2.804814	2.17112	3.39576	-0.4267914	4.658838	-1.920047	1.21009
"ILMN_2617592"	-3.314805	-13.33279	-6.220263	-5.152322	-2.28657	-4.561627	-2.853193	-7.817568
"ILMN_2617607"	9.418328	17.32785	9.109351	16.20967	21.33632	12.84292	20.25245	9.158895
"ILMN_2617625"	4.891315	-0.4041416	5.603476	10.28629	4.371662	4.22919	-1.731773	2.919352
"ILMN_2617629"	2.916879	-2.075564	0.2142714	-3.147969	-6.572495	-1.145771	1.675312	0.1376293
"ILMN_2617646"	-5.645776	-1.992651	1.934762	-7.302345	-5.374748	5.21477	-2.945248	-4.256805
"ILMN_2617656"	53.17377	37.742	28.42919	46.22375	46.32533	49.28484	34.46667	30.38955
"ILMN_2617673"	-4.23438	3.690435	-6.323534	-11.11731	-3.391598	-4.773959	-9.401123	-2.412813
"ILMN_2617735"	-3.575362	-4.850161	-1.701238	-4.315147	-4.728086	-4.169179	-4.653459	-0.6078903
"ILMN_2617775"	5.892149	6.832367	0.1482237	5.866866	8.069488	0.6534765	1.749445	3.353068
"ILMN_2617797"	-1.45704	1.369349	-4.479001	-2.824847	-3.945608	-0.7587721	-5.749274	2.49271
"ILMN_2617820"	96.75508	97.47728	105.2489	101.7988	109.2605	102.9176	92.72887	110.1001
"ILMN_2617835"	1235.072	1297.608	1343.063	1344.936	1175.724	1207.935	1246.355	1243.427
"ILMN_2617843"	34.58181	40.45486	25.99518	34.8368	39.13985	47.61385	53.64567	42.68998
"ILMN_2617858"	2.496481	3.739829	4.163292	16.764	6.285885	6.057173	5.173378	4.052803
"ILMN_2617865"	1874.679	1672.158	1839.74	1572.536	1970.723	1919.09	2011.631	2098.033
"ILMN_2617892"	4.629265	0.2872637	1.226198	-2.351525	5.162637	3.547418	5.611012	3.43742
"ILMN_2617920"	9.428436	10.06012	10.12646	4.585621	4.749043	14.6913	18.29557	8.060949
"ILMN_2617925"	64.71832	82.77827	71.5211	90.09541	88.08978	70.06059	65.77467	76.7673
"ILMN_2617930"	-0.05594653	-3.271243	-12.78973	1.388797	-7.08988	-9.846971	-5.8554	-5.608716
"ILMN_2617956"	2.277124	-3.943525	-0.5692655	-4.60653	-2.621142	-2.201941	-2.371316	-7.32073
"ILMN_2617971"	41.68677	23.70171	24.17311	42.33696	35.16993	41.98323	32.7682	31.74192
"ILMN_2617977"	2.869492	-1.858627	-4.218809	-0.2876036	1.676443	-6.039265	-5.548985	1.502746
"ILMN_2618014"	28.04794	47.49747	28.09999	42.07475	42.16157	37.2962	24.84912	48.5135
"ILMN_2618038"	16.57966	15.63289	15.36883	15.12313	29.23884	24.6413	34.3971	20.25245
"ILMN_2618048"	-6.720867	-7.724513	-3.171293	-4.050403	-2.909444	4.018543	-2.280486	8.269653
"ILMN_2618068"	-0.9646131	-2.127063	0.5078085	0.6424626	-0.2005226	4.196481	3.819394	-0.7819816
"ILMN_2618100"	-4.55192	-6.370111	-2.450903	-7.833571	-5.440118	-5.206421	-5.745556	-5.49635
"ILMN_2618169"	14.84911	15.78011	18.07709	10.42138	22.30867	19.24467	21.40523	31.30462
"ILMN_2618176"	268.0843	402.1011	337.0697	525.1382	167.2209	165.3758	169.5841	203.4464
"ILMN_2618221"	47.85743	47.59495	58.60297	59.04622	45.78357	51.41034	50.43047	62.43129
"ILMN_2618244"	-5.508581	-0.446933	0.5888708	-1.591517	10.11115	5.135508	-2.533987	4.73768
"ILMN_2618257"	16.17982	2.529908	5.832901	4.469854	1.792884	10.22849	7.993954	11.90014
"ILMN_2618302"	0.2302731	-4.009988	-2.871903	5.875687	-0.4186584	-3.978937	-1.95394	-1.9295
"ILMN_2618329"	409.4945	297.5428	365.0839	345.4206	426.9564	434.7608	364.2212	371.4493
"ILMN_2618346"	39.11191	43.62821	37.97638	37.80199	41.46597	39.53812	37.50512	47.13154
"ILMN_2618383"	0.8511494	12.02614	9.026539	15.11586	16.18842	12.3194	5.639683	8.009744
"ILMN_2618394"	-2.021294	0.0247925	-2.414089	-0.09868257	-5.861859	1.041383	2.23405	6.428622
"ILMN_2618396"	141.6646	141.9472	143.432	142.5435	152.5639	132.6304	167.3413	167.6722
"ILMN_2618398"	5.64651	7.531005	1.397308	6.05931	6.766768	4.48033	-2.265366	-6.639298
"ILMN_2618408"	596.1251	581.5264	544.7687	698.2621	475.9562	503.6359	583.0048	538.6274
"ILMN_2618423"	56.90036	52.83272	50.89155	44.83662	62.71145	52.05405	41.20646	74.64594
"ILMN_2618461"	125.7691	109.1299	130.3004	117.3025	143.5699	149.2378	163.0652	162.8156
"ILMN_2618481"	1230.504	1171.976	1048.922	926.6407	1258.289	1286.951	1097.595	1087.211
"ILMN_2618488"	-10.32571	-4.402429	-8.482182	-8.853423	-7.622183	-13.84072	-1.951086	-2.137789
"ILMN_2618525"	-1.425057	-1.565315	5.622782	5.097685	-2.090676	-3.087162	-4.980162	0.5692881
"ILMN_2618526"	80.09017	98.53078	100.5448	86.49713	89.0713	105.3746	82.75696	75.71999
"ILMN_2618540"	-2.821624	0.2740124	1.977715	-4.743345	-3.308115	2.889945	-5.93125	-7.440068
"ILMN_2618549"	251.2414	212.6752	235.9205	241.6614	234.764	234.4762	245.9037	192.8404
"ILMN_2618590"	0.8139103	10.23568	5.811108	0.4618252	6.369045	12.88127	13.71783	15.39914
"ILMN_2618597"	-4.46694	-1.635623	-0.9482939	-2.258174	-4.342618	-5.528567	8.081937	-1.757717
"ILMN_2618625"	3.442166	-2.183412	6.065355	3.256964	6.417299	1.931175	5.164879	-0.9762813
"ILMN_2618651"	-9.714792	5.027012	-4.001321	0.4771984	2.489341	-3.466981	-0.5894243	-3.548488
"ILMN_2618668"	-4.371055	1.903828	-3.335811	-5.416013	-6.198821	-10.73584	0.6626585	-4.747403
"ILMN_2618696"	303.4846	370.5768	347.8637	363.54	307.0918	317.1046	341.5975	333.2984
"ILMN_2618714"	190.1608	188.5891	161.29	266.3427	100.6254	95.68173	94.85903	72.85931
"ILMN_2618739"	-2.679281	-4.006576	-2.164393	-0.5582668	-1.78804	4.299029	-2.070551	-5.830376
"ILMN_2618745"	128.9695	103.7556	141.9472	121.7675	127.457	116.657	140.6947	131.2038
"ILMN_2618766"	-0.7147714	-1.982717	2.159724	-1.672788	-1.992651	3.061987	7.070907	-5.271806
"ILMN_2618793"	1238.914	1399.002	1188.57	1200.864	1370.859	1481.289	1278.097	1291.85
"ILMN_2618831"	33.78354	29.46591	31.43522	20.27935	36.96669	31.36517	28.91574	35.14431
"ILMN_2618882"	1004.947	1034.849	1106.699	1033.998	1038.276	1130.764	1249.87	1199.667
"ILMN_2618910"	-1.726285	-6.267518	-10.54285	-0.1101286	-1.044256	3.150855	-0.9016735	-0.808777
"ILMN_2618918"	792.3698	1038.276	866.1224	1241.12	251.3694	230.159	225.7337	239.2393
"ILMN_2618935"	5.829832	3.857081	4.803419	4.031763	5.354795	9.38168	5.149719	4.568672
"ILMN_2618942"	4.871297	-3.513133	-0.7808048	-1.932647	-6.070838	-2.252538	5.90213	-5.338516
"ILMN_2618982"	-9.397539	-12.08772	-5.51689	-3.393066	-2.248533	-11.10575	-1.760976	-1.342026
"ILMN_2618996"	2.084841	8.352664	10.06583	4.535462	3.747064	13.20331	3.167527	4.622786
"ILMN_2619044"	32.37828	15.45875	18.86325	16.90179	11.94766	22.02757	10.64912	16.16215
"ILMN_2619079"	7.704703	13.71783	-1.814771	5.183764	6.748796	1.211169	-3.078761	10.83795
"ILMN_2619107"	4581	4008.973	4538.983	4326.959	4843.841	4694.116	4267.021	4694.116
"ILMN_2619110"	13.08566	15.84615	13.94421	14.96001	9.307436	6.306801	12.70846	5.629556
"ILMN_2619136"	1.582126	11.64316	3.928138	4.568672	1.015427	8.046326	1.128239	3.426367
"ILMN_2619156"	-0.566518	3.703272	-0.3708689	-2.152718	7.507113	-0.3465816	1.352934	3.526062
"ILMN_2619172"	-5.914363	-10.21452	-6.855649	-3.24529	-1.641381	-4.723119	-9.259539	-4.528559
"ILMN_2619179"	8.9375	13.18998	3.875374	9.688781	7.443446	0.229555	3.577489	2.730653
"ILMN_2619200"	1486.333	1841.401	1808.193	2193.754	812.0804	675.6095	856.3915	712.1945
"ILMN_2619211"	9.061303	10.83795	13.42331	3.988022	16.04591	11.6953	17.49701	15.73846
"ILMN_2619240"	-7.772688	0.0179289	-3.509791	2.957711	-0.5460579	-3.874607	-1.700221	-6.338129
"ILMN_2619249"	55.14842	53.35604	50.29147	54.48738	52.75912	46.90596	64.81212	50.67821
"ILMN_2619286"	40.59644	38.08707	41.36218	47.09682	33.84267	29.42705	42.22154	36.40565
"ILMN_2619307"	71.37271	43.6107	62.19843	61.55698	42.78743	46.37162	51.28228	49.98023
"ILMN_2619316"	144.6577	183.6158	165.8334	207.0674	87.26966	94.21261	118.9235	102.674
"ILMN_2619321"	1.292539	-1.907278	-1.027583	-3.778401	-7.523822	1.745151	-3.546855	-3.225183
"ILMN_2619330"	317.59	292.2763	400.8212	311.7539	434.9878	347.9791	345.6581	330.0096
"ILMN_2619348"	10.61668	1.803501	10.22849	8.411364	-3.541941	-7.346969	-1.673447	-4.901061
"ILMN_2619362"	99.73347	86.20573	103.2426	112.5742	154.9009	154.0157	124.5219	122.1932
"ILMN_2619378"	-7.894977	-3.014205	-5.756541	-7.822947	-11.47936	-5.533753	-7.361455	-8.605602
"ILMN_2619380"	55.96149	60.67531	72.51516	50.8069	76.41508	70.77452	69.37226	65.29482
"ILMN_2619389"	8.611975	13.63811	6.197605	6.698787	14.07054	11.23574	14.73595	7.073014
"ILMN_2619390"	5.431765	10.21055	7.050424	14.62923	6.801538	7.850801	13.06947	21.49533
"ILMN_2619408"	161.4512	163.2793	234.1074	310.0011	128.9695	148.5372	118.0585	111.1547
"ILMN_2619452"	3.704708	7.001716	8.694239	5.320166	15.50744	44.1343	15.11327	14.49889
"ILMN_2619491"	98.57831	78.17979	93.92096	92.26621	105.1458	103.9181	110.1516	98.7271
"ILMN_2619505"	-2.137789	3.824953	2.556649	7.076431	7.668131	10.40315	-3.720041	-0.5353701
"ILMN_2619519"	0.7277325	-2.915799	8.375525	3.010198	-1.65203	3.715916	4.30484	-3.355731
"ILMN_2619528"	1106.144	1240.412	1280.069	1233.355	1403.324	1498.9	1609.076	1644.863
"ILMN_2619565"	0.6544502	2.88482	-3.761831	0.2347639	-2.95742	-7.880037	-3.047802	-0.9215032
"ILMN_2619574"	208.4854	244.7123	211.8299	232.1394	166.9405	155.7162	184.8782	182.541
"ILMN_2619611"	-4.339048	5.598037	-0.1969482	6.91288	3.60654	-3.339401	4.313316	8.786216
"ILMN_2619620"	317.4688	247.4769	244.9122	460.9233	92.63883	72.14993	68.07686	79.89798
"ILMN_2619634"	530.7196	401.5231	488.2617	446.3809	537.5436	518.1421	462.2655	477.2815
"ILMN_2619639"	8.667551	-2.856929	1.863451	1.736712	8.166197	1.394985	-4.429522	0.961068
"ILMN_2619657"	1.600816	-2.568695	1.206384	3.953985	-2.980432	7.802584	0.3045424	3.952945
"ILMN_2619671"	528.8287	519.7895	499.2759	482.0541	519.7895	611.788	532.6951	619.6741
"ILMN_2619678"	1.854502	-7.257827	4.399031	2.780549	-0.8121149	-0.06434553	-3.16367	2.768637
"ILMN_2619689"	4.563808	8.664979	1.178605	6.054631	6.746769	8.94835	7.15748	0.09023745
"ILMN_2619707"	2600.078	2526.409	2613.962	2026.346	2115.969	2103.413	2380.526	2210.545
"ILMN_2619718"	12.25482	17.98061	11.34789	15.21378	18.16879	16.05254	11.75712	7.788887
"ILMN_2619762"	-0.7581293	4.349236	-0.8877336	0.4381865	1.167069	1.55551	-7.304413	-4.996257
"ILMN_2619767"	77.95654	84.00427	70.68462	84.77647	103.205	97.59354	96.8833	75.9516
"ILMN_2619785"	-4.328077	-1.427955	-3.433787	-3.243271	-1.324213	0.4496687	-0.6551544	3.916735
"ILMN_2619810"	-3.248419	-4.16628	-6.1503	-4.976669	-0.762109	-6.125892	-3.501361	-6.518564
"ILMN_2619836"	527.5687	506.663	490.4847	487.1072	497.9303	509.9897	528.3827	601.8262
"ILMN_2619846"	90.15958	69.99233	90.26241	90.26241	132.1712	118.7511	124.4725	96.42876
"ILMN_2619848"	106.1572	118.0868	133.2317	94.36182	171.1981	121.6783	119.6021	150.1086
"ILMN_2619861"	53.91572	39.50473	28.92684	45.55432	27.73947	28.52307	25.35137	34.8368
"ILMN_2619869"	10.40315	6.798582	10.01754	15.67758	6.53749	5.099009	15.77159	12.69525
"ILMN_2619877"	3.923806	-0.3359692	2.071664	-0.05934542	4.19902	-5.569129	1.878923	-1.803737
"ILMN_2619885"	-2.174837	-7.361455	-5.876456	-8.125687	-1.710216	1.156769	-6.690948	-3.580757
"ILMN_2619903"	1.14569	0.4668787	3.664158	1.977715	1.722225	-2.538024	0.88498	3.714776
"ILMN_2619922"	214.8236	161.95	185.2059	193.7914	261.457	282.1941	250.559	219.4109
"ILMN_2619952"	7.560242	8.069488	-3.178792	-3.503978	5.088586	-1.492482	2.768637	0.1910933
"ILMN_2619961"	7.391994	-0.1446268	18.28653	2.009204	15.38836	8.063712	8.406949	9.406192
"ILMN_2619968"	1.819609	-0.2376224	0.2587565	-2.201941	4.257111	2.834866	-5.56831	-0.9068758
"ILMN_2619983"	16.81827	13.55427	11.20602	7.227282	12.08395	6.966491	4.489219	11.79453
"ILMN_2620030"	596.9023	596.4863	546.3858	485.8882	524.4767	480.5745	564.486	503.366
"ILMN_2620037"	-1.682703	-0.1095583	6.916047	-0.6623356	1.858792	2.559089	1.69938	-2.171636
"ILMN_2620053"	63.68238	56.02297	59.58134	44.2291	66.33485	64.78962	54.02851	62.8449
"ILMN_2620061"	1898.843	2054.11	1949.984	2160.45	1997.536	2208.581	1917.375	2150.076
"ILMN_2620069"	71.04644	109.495	72.9828	62.36189	102.3292	103.4534	123.5494	115.6099
"ILMN_2620078"	1590.543	1683.879	1665.337	1619.493	1525.344	1658.767	1601.443	1608.127
"ILMN_2620106"	1.411979	2.383457	7.88769	2.166049	7.652519	-1.488192	2.856484	-4.045196
"ILMN_2620122"	157.6922	162.4442	177.1812	173.2505	150.9062	159.6812	152.5241	113.2199
"ILMN_2620131"	51.30779	59.17743	59.51499	62.57215	45.47558	53.07293	36.76448	54.10434
"ILMN_2620145"	3.679199	0.05837328	-7.516347	1.929921	0.229555	2.980302	7.272743	3.329694
"ILMN_2620209"	-0.4596989	-2.621142	-3.586009	-3.846666	-8.194879	-3.761831	-8.531197	-3.033075
"ILMN_2620223"	12.11753	10.69533	15.02416	13.74763	2.426192	13.31791	19.48448	12.53101
"ILMN_2620224"	18.48236	18.00589	23.71305	28.87624	29.02402	18.9327	24.63721	26.29866
"ILMN_2620233"	4.356654	4.299029	2.940295	3.279992	2.012834	4.762179	8.75365	3.121639
"ILMN_2620250"	-4.169179	-8.870155	0.2333067	-5.871552	-1.229903	-12.64689	-4.747403	-3.303252
"ILMN_2620270"	-5.974631	-1.511071	-1.72316	-0.9796125	-5.46033	-0.907591	-3.819445	-5.394811
"ILMN_2620284"	8.30212	4.792603	18.03304	9.933105	15.80779	4.787675	5.208829	8.243166
"ILMN_2620304"	81.37814	67.78988	101.6315	68.98074	102.0805	96.1203	74.67513	66.66911
"ILMN_2620323"	7.386592	14.9414	1.672037	10.85374	2.535863	4.902583	4.913824	2.479483
"ILMN_2620326"	164.6859	162.1579	182.043	203.3651	165.7751	113.6887	128.8137	118.1866
"ILMN_2620336"	854.3508	779.6682	892.7468	933.7209	795.2849	779.6682	854.67	750.145
"ILMN_2620365"	49.82439	35.0266	47.04832	55.75273	52.30095	63.14149	59.40274	38.60894
"ILMN_2620374"	-6.470304	-7.667518	-8.125687	-3.423227	-8.790648	-4.321046	3.742444	1.714042
